,frame,x,y,state,interpolation,track
63,742,362.201,614.032,4,I,489
64,743,361.474,613.32,4,I,489
65,744,360.689,612.538,4,I,489
66,745,359.978,611.816,4,I,489
67,746,359.473,611.282,4,,489
68,747,359.167,610.588,4,I,489
69,748,358.756,609.619,4,I,489
70,749,358.321,608.552,4,I,489
71,750,357.941,607.565,4,I,489
72,751,357.694,606.834,4,,489
73,752,357.933,605.845,4,I,489
74,753,358.3,604.453,4,I,489
75,754,358.724,602.933,4,I,489
76,755,359.138,601.558,4,I,489
77,756,359.473,600.605,4,,489
78,757,360.417,600.319,4,I,489
79,758,361.767,599.979,4,I,489
80,759,363.268,599.634,4,I,489
81,760,364.665,599.332,4,I,489
82,761,365.702,599.122,4,,489
83,762,367.198,599.12,4,I,489
84,763,369.265,599.143,4,I,489
85,764,371.33,599.156,4,I,489
86,765,372.82,599.122,4,,489
87,766,373.792,598.576,4,I,489
88,767,375.084,597.773,4,I,489
89,768,376.482,596.887,4,I,489
90,769,377.776,596.092,4,I,489
91,770,378.752,595.563,4,,489
92,771,380.29,595.742,4,I,489
93,772,382.422,596.058,4,I,489
94,773,384.573,596.423,4,I,489
95,774,386.167,596.749,4,,489
96,775,387.737,597.788,4,I,489
97,776,389.903,599.281,4,I,489
98,777,392.263,600.936,4,I,489
99,778,394.415,602.463,4,I,489
100,779,395.954,603.571,4,,489
101,780,397.168,604.757,4,I,489
0,679,422.351,692.253,2,,490
1,680,421.165,691.067,4,,490
2,681,421.758,693.736,4,,490
3,682,422.648,695.515,4,,490
4,683,422.166,697.425,4,I,490
5,684,420.868,699.668,4,,490
6,685,415.233,704.117,4,,490
7,686,410.191,707.676,4,,490
8,687,407.522,709.455,4,,490
9,688,402.881,711.341,4,I,490
10,689,398.031,713.015,4,,490
11,690,393.691,713.106,4,I,490
12,691,388.374,713.045,4,I,490
13,692,384.387,713.311,4,,490
14,693,382.709,716.56,4,I,490
15,694,380.946,721.032,4,I,490
16,695,379.642,724.582,4,,490
17,696,379.016,727.559,4,I,490
18,697,378.338,731.197,4,I,490
19,698,377.862,734.073,4,,490
20,699,377.898,736.712,4,I,490
21,700,378.02,739.953,4,I,490
22,701,378.159,742.378,4,,490
23,702,378.614,743.323,4,I,490
24,703,379.049,744.157,4,,490
25,704,379.027,745.689,4,I,490
26,705,378.95,747.829,4,I,490
27,706,378.848,749.986,4,I,490
28,707,378.752,751.572,4,,490
29,708,378.39,752.981,4,I,490
30,709,377.873,754.858,4,I,490
31,710,377.351,756.724,4,I,490
32,711,376.972,758.097,4,,490
33,712,376.701,759.304,4,I,490
34,713,376.346,760.91,4,I,490
35,714,376.008,762.518,4,I,490
36,715,375.786,763.732,4,,490
37,716,375.936,765.182,4,I,490
38,717,376.167,767.2,4,I,490
39,718,376.442,769.413,4,I,490
40,719,376.723,771.447,4,I,490
41,720,376.972,772.927,4,,490
42,721,377.995,774.52,4,I,490
43,722,379.458,776.682,4,I,490
44,723,380.939,778.82,4,I,490
45,724,382.014,780.342,4,,490
46,725,382.828,781.059,4,I,490
47,726,383.922,781.979,4,I,490
48,727,385.114,782.956,4,I,490
49,728,386.22,783.843,4,I,490
50,729,387.057,784.494,4,,490
51,730,388.429,785.192,4,I,490
52,731,390.339,786.139,4,I,490
53,732,392.24,787.078,4,I,490
54,733,393.582,787.757,4,,490
55,734,394.094,788.193,4,I,490
56,735,394.721,788.771,4,I,490
57,736,395.388,789.398,4,I,490
58,737,396.021,789.981,4,I,490
59,738,396.548,790.426,4,,490
60,739,398.06,791.21,4,I,490
61,740,400.207,792.301,4,I,490
62,741,402.377,793.418,4,I,490
63,742,403.963,794.282,4,,490
64,743,405.265,795.576,4,I,490
65,744,407.039,797.396,4,I,490
66,745,408.962,799.4,4,I,490
67,746,410.714,801.244,4,I,490
68,747,411.971,802.586,4,,490
69,748,412.989,804.048,4,I,490
70,749,414.332,806.033,4,I,490
71,750,415.68,808.0,4,I,490
72,751,416.716,809.408,4,,490
73,752,418.157,810.175,4,I,490
74,753,420.185,811.204,4,I,490
75,754,422.506,812.351,4,I,490
76,755,424.825,813.469,4,I,490
77,756,426.848,814.415,4,I,490
78,757,428.283,815.043,4,,490
79,758,429.226,814.454,4,I,490
80,759,430.444,813.529,4,I,490
81,760,431.62,812.545,4,I,490
82,761,432.436,811.781,4,,490
83,762,432.523,810.543,4,I,490
84,763,432.577,808.8,4,I,490
85,764,432.617,806.875,4,I,490
86,765,432.662,805.092,4,I,490
87,766,432.732,803.773,4,,490
88,767,433.325,801.993,4,,490
89,768,432.392,800.663,4,I,490
90,769,430.998,799.068,4,I,490
91,770,429.766,797.841,4,,490
92,771,427.675,796.989,4,I,490
93,772,424.763,795.884,4,I,490
94,773,421.831,794.793,4,I,490
95,774,419.682,793.985,4,,490
96,775,417.837,793.225,4,I,490
97,776,415.389,792.207,4,I,490
98,777,412.937,791.188,4,I,490
99,778,411.081,790.426,4,,490
100,779,408.814,789.596,4,I,490
101,780,405.712,788.468,4,I,490
0,641,317.653,1017.02,2,,493
1,642,317.653,1016.13,4,,493
2,643,315.874,1018.21,4,,493
3,644,315.874,1019.69,4,,493
4,645,313.138,1020.89,4,I,493
5,646,310.238,1022.07,4,,493
6,647,308.935,1023.4,4,I,493
7,648,307.866,1024.74,4,,493
8,649,306.838,1025.9,4,I,493
9,650,305.457,1027.45,4,I,493
10,651,304.093,1028.98,4,I,493
11,652,303.12,1030.07,4,,493
12,653,302.632,1030.74,4,I,493
13,654,302.027,1031.58,4,I,493
14,655,301.449,1032.41,4,I,493
15,656,301.044,1033.04,4,,493
16,657,300.955,1033.77,4,I,493
17,658,300.87,1034.75,4,I,493
18,659,300.798,1035.77,4,I,493
19,660,300.747,1036.6,4,,493
20,661,300.747,1038.38,4,,493
21,662,300.933,1038.86,4,I,493
22,663,301.143,1039.17,4,I,493
23,664,301.341,1039.57,11,,493
0,641,323.289,1026.81,2,,494
1,642,324.772,1026.52,4,,494
2,643,328.331,1024.14,4,,494
3,644,330.407,1022.66,4,,494
4,645,332.78,1021.18,4,,494
5,646,333.373,1019.99,4,,494
6,647,334.833,1018.61,4,I,494
7,648,336.896,1016.73,4,I,494
8,649,338.977,1014.85,4,I,494
9,650,340.491,1013.47,4,,494
10,651,341.661,1012.25,4,I,494
11,652,343.2,1010.62,4,I,494
12,653,344.719,1009.01,4,I,494
13,654,345.83,1007.83,4,,494
14,655,346.717,1006.81,4,I,494
15,656,347.932,1005.42,4,I,494
16,657,349.237,1003.91,4,I,494
17,658,350.395,1002.55,4,I,494
18,659,351.169,1001.6,4,,494
19,660,350.855,1001.25,4,I,494
20,661,350.326,1000.81,4,I,494
21,662,349.715,1000.35,4,I,494
22,663,349.16,999.908,4,I,494
23,664,348.796,999.525,4,,494
24,665,348.933,998.247,4,I,494
25,666,349.157,996.401,4,I,494
26,667,349.431,994.363,4,I,494
27,668,349.718,992.511,4,I,494
28,669,349.982,991.221,4,,494
29,670,351.198,990.693,4,I,494
30,671,352.956,990.031,4,I,494
31,672,354.908,989.335,4,I,494
32,673,356.703,988.709,4,I,494
33,674,357.99,988.255,4,,494
34,675,359.157,987.88,4,I,494
35,676,360.719,987.387,4,I,494
36,677,362.251,986.883,4,I,494
37,678,363.329,986.475,4,,494
38,679,363.66,985.663,4,I,494
39,680,364.051,984.516,4,I,494
40,681,364.453,983.24,4,I,494
41,682,364.822,982.045,4,I,494
42,683,365.109,981.137,4,,494
43,684,365.632,979.527,4,I,494
44,685,366.383,977.247,4,I,494
45,686,367.199,974.734,4,I,494
46,687,367.916,972.424,4,I,494
47,688,368.371,970.756,4,,494
48,689,367.804,969.114,4,I,494
49,690,366.946,966.837,4,I,494
50,691,365.957,964.373,4,I,494
51,692,364.995,962.169,4,I,494
52,693,364.219,960.671,4,,494
53,694,362.059,960.811,4,I,494
54,695,358.99,961.181,4,I,494
55,696,355.94,961.593,4,I,494
56,697,353.838,961.858,4,,494
57,698,353.673,961.694,4,I,494
58,699,353.57,961.437,4,I,494
59,700,353.517,961.13,4,I,494
60,701,353.502,960.821,4,I,494
61,702,353.514,960.554,4,I,494
62,703,353.541,960.375,4,,494
63,704,354.208,960.415,4,I,494
64,705,355.181,960.494,4,I,494
65,706,356.266,960.581,4,I,494
66,707,357.268,960.65,4,I,494
67,708,357.99,960.671,4,,494
68,709,358.722,960.255,4,I,494
69,710,359.725,959.653,4,I,494
70,711,360.873,958.951,4,I,494
71,712,362.039,958.236,4,I,494
72,713,363.098,957.594,4,I,494
73,714,363.922,957.112,4,,494
74,715,365.976,956.189,4,I,494
75,716,368.918,954.875,4,I,494
76,717,372.168,953.429,4,I,494
77,718,375.145,952.111,4,I,494
78,719,377.269,951.18,4,,494
79,720,378.971,950.61,4,I,494
80,721,381.221,949.887,4,I,494
81,722,383.423,949.143,4,I,494
82,723,384.98,948.511,4,,494
83,724,385.566,946.92,4,I,494
84,725,386.249,944.667,4,I,494
85,726,386.891,942.409,4,I,494
86,727,387.353,940.8,4,,494
87,728,387.593,939.975,4,I,494
88,729,387.912,938.894,4,I,494
89,730,388.267,937.684,4,I,494
90,731,388.617,936.474,4,I,494
91,732,388.92,935.394,4,I,494
92,733,389.133,934.571,4,,494
93,734,389.206,932.986,4,I,494
94,735,389.29,930.767,4,I,494
95,736,389.369,928.523,4,I,494
96,737,389.429,926.86,4,,494
97,738,389.503,925.208,4,I,494
98,739,389.604,922.918,4,I,494
99,740,389.721,920.312,4,I,494
100,741,389.838,917.711,4,I,494
101,742,389.943,915.436,4,I,494
102,743,390.023,913.809,4,,494
103,744,390.169,912.509,4,I,494
104,745,390.378,910.725,4,I,494
105,746,390.618,908.707,4,I,494
106,747,390.857,906.702,4,I,494
107,748,391.065,904.958,4,I,494
108,749,391.209,903.725,4,,494
109,750,391.25,903.068,4,I,494
110,751,391.297,902.206,4,I,494
111,752,391.349,901.239,4,I,494
112,753,391.403,900.264,4,I,494
113,754,391.456,899.379,4,I,494
114,755,391.506,898.683,4,,494
115,756,391.78,896.896,4,I,494
116,757,392.182,894.33,4,I,494
117,758,392.624,891.501,4,I,494
118,759,393.02,888.924,4,I,494
119,760,393.285,887.116,4,,494
120,761,393.212,886.16,4,I,494
121,762,393.081,884.917,4,I,494
122,763,392.927,883.587,4,I,494
123,764,392.786,882.374,4,I,494
124,765,392.692,881.481,4,,494
125,766,392.697,880.445,4,I,494
126,767,392.72,879.004,4,I,494
127,768,392.739,877.428,4,I,494
128,769,392.736,875.988,4,I,494
129,770,392.692,874.956,4,,494
130,771,391.973,874.089,4,I,494
131,772,390.922,872.908,4,I,494
132,773,389.754,871.627,4,I,494
133,774,388.69,870.458,4,I,494
134,775,387.946,869.617,4,,494
135,776,387.586,868.894,4,I,494
136,777,387.115,867.899,4,I,494
137,778,386.589,866.771,4,I,494
138,779,386.069,865.649,4,I,494
139,780,385.612,864.673,4,I,494
0,688,262.783,1025.63,2,,495
1,689,263.08,1025.03,4,,495
2,690,260.882,1021.97,4,I,495
3,691,258.334,1018.8,4,,495
4,692,255.837,1017.4,4,I,495
5,693,252.733,1015.88,4,I,495
6,694,250.326,1014.65,4,,495
7,695,248.6,1013.04,4,I,495
8,696,246.346,1010.83,4,I,495
9,697,244.154,1008.61,4,I,495
10,698,242.615,1006.94,4,,495
11,699,242.204,1005.09,4,I,495
12,700,241.733,1002.51,4,I,495
13,701,241.26,999.707,4,I,495
14,702,240.842,997.162,4,I,495
15,703,240.539,995.373,4,,495
16,704,240.338,994.474,4,I,495
17,705,240.078,993.359,4,I,495
18,706,239.827,992.287,4,I,495
19,707,239.649,991.517,4,,495
20,708,239.59,991.114,4,I,495
21,709,239.519,990.591,4,I,495
22,710,239.447,990.031,4,I,495
23,711,239.387,989.521,4,I,495
24,712,239.352,989.145,4,,495
25,713,239.47,988.705,4,I,495
26,714,239.646,988.107,4,I,495
27,715,239.824,987.508,4,I,495
28,716,239.945,987.068,4,,495
29,717,239.95,986.692,4,I,495
30,718,239.945,986.18,4,I,495
31,719,239.938,985.62,4,I,495
32,720,239.936,985.097,4,I,495
33,721,239.945,984.696,4,,495
34,722,240.13,983.956,4,I,495
35,723,240.402,982.904,4,I,495
36,724,240.701,981.747,4,I,495
37,725,240.965,980.694,4,I,495
38,726,241.132,979.95,4,,495
39,727,240.926,979.504,4,I,495
40,728,240.613,978.913,4,I,495
41,729,240.254,978.279,4,I,495
42,730,239.912,977.702,4,I,495
43,731,239.649,977.281,4,,495
44,732,239.099,976.856,4,I,495
45,733,238.317,976.269,4,I,495
46,734,237.453,975.629,4,I,495
47,735,236.66,975.041,4,I,495
48,736,236.09,974.611,4,,495
49,737,235.561,974.139,4,I,495
50,738,234.834,973.484,4,I,495
51,739,234.045,972.768,4,I,495
52,740,233.33,972.114,4,I,495
53,741,232.827,971.646,4,,495
54,742,232.57,971.264,4,I,495
55,743,232.234,970.746,4,I,495
56,744,231.879,970.183,4,I,495
57,745,231.562,969.662,4,I,495
58,746,231.344,969.273,4,,495
59,747,231.33,968.713,4,I,495
60,748,231.333,967.94,4,I,495
61,749,231.342,967.166,4,I,495
62,750,231.344,966.603,4,,495
63,751,231.3,966.184,4,I,495
64,752,231.235,965.625,4,I,495
65,753,231.162,965.01,4,I,495
66,754,231.095,964.419,4,I,495
67,755,231.048,963.934,4,,495
68,756,231.008,962.559,4,I,495
69,757,230.954,960.588,4,I,495
70,758,230.892,958.318,4,I,495
71,759,230.832,956.044,4,I,495
72,760,230.782,954.061,4,I,495
73,761,230.751,952.663,4,,495
74,762,230.814,951.867,4,I,495
75,763,230.911,950.863,4,I,495
76,764,231.002,949.87,4,I,495
77,765,231.048,949.104,4,,495
78,766,230.822,948.034,4,I,495
79,767,230.485,946.53,4,I,495
80,768,230.112,944.879,4,I,495
81,769,229.78,943.368,4,I,495
82,770,229.565,942.283,4,,495
83,771,229.732,941.329,4,I,495
84,772,230.001,940.061,4,I,495
85,773,230.274,938.791,4,I,495
86,774,230.454,937.834,4,,495
87,775,230.383,936.704,4,I,495
88,776,230.265,935.129,4,I,495
89,777,230.123,933.407,4,I,495
90,778,229.981,931.836,4,I,495
91,779,229.861,930.715,4,,495
92,780,229.439,929.87,4,I,495
0,688,269.605,1035.12,2,,496
1,689,270.791,1036.01,4,,496
2,690,270.112,1036.61,4,I,496
3,691,269.308,1037.19,4,,496
4,692,269.503,1038.0,4,I,496
5,693,269.902,1038.68,4,,496
6,694,270.728,1038.25,4,I,496
7,695,271.884,1037.56,4,I,496
8,696,273.086,1036.84,4,I,496
9,697,274.054,1036.3,4,,496
10,698,275.953,1035.79,4,I,496
11,699,278.615,1035.11,4,I,496
12,700,281.295,1034.43,4,I,496
13,701,283.248,1033.93,4,,496
14,702,284.791,1033.54,4,I,496
15,703,286.822,1033.04,4,I,496
16,704,288.846,1032.53,4,I,496
17,705,290.367,1032.15,4,,496
18,706,292.079,1031.71,4,I,496
19,707,294.41,1031.11,4,I,496
20,708,296.722,1030.51,4,I,496
21,709,298.375,1030.07,4,,496
22,710,299.258,1029.82,4,I,496
23,711,300.362,1029.49,4,I,496
24,712,301.436,1029.16,4,I,496
25,713,302.23,1028.89,4,,496
26,714,302.938,1028.34,4,I,496
27,715,303.881,1027.58,4,I,496
28,716,304.815,1026.8,4,I,496
29,717,305.493,1026.22,4,,496
30,718,305.976,1025.53,4,I,496
31,719,306.624,1024.57,4,I,496
32,720,307.327,1023.51,4,I,496
33,721,307.975,1022.52,4,I,496
34,722,308.459,1021.77,4,,496
35,723,309.138,1020.42,4,I,496
36,724,310.073,1018.53,4,I,496
37,725,311.017,1016.63,4,I,496
38,726,311.721,1015.24,4,,496
39,727,312.476,1014.15,4,I,496
40,728,313.498,1012.71,4,I,496
41,729,314.521,1011.28,4,I,496
42,730,315.281,1010.2,4,,496
43,731,316.038,1008.97,4,I,496
44,732,317.083,1007.25,4,I,496
45,733,318.223,1005.38,4,I,496
46,734,319.268,1003.68,4,I,496
47,735,320.026,1002.49,4,,496
48,736,320.787,1001.97,4,I,496
49,737,321.839,1001.31,4,I,496
50,738,322.984,1000.61,4,I,496
51,739,324.027,999.981,4,I,496
52,740,324.772,999.525,4,,496
53,741,325.318,999.148,4,I,496
54,742,326.068,998.632,4,I,496
55,743,326.912,998.046,4,I,496
56,744,327.743,997.459,4,I,496
57,745,328.45,996.94,4,I,496
58,746,328.924,996.559,4,,496
59,747,328.633,996.054,4,I,496
60,748,328.162,995.35,4,I,496
61,749,327.627,994.572,4,I,496
62,750,327.15,993.846,4,I,496
63,751,326.848,993.297,4,,496
64,752,327.179,992.377,4,I,496
65,753,327.695,991.097,4,I,496
66,754,328.233,989.805,4,I,496
67,755,328.627,988.848,4,,496
68,756,328.999,987.902,4,I,496
69,757,329.506,986.599,4,I,496
70,758,330.064,985.176,4,I,496
71,759,330.59,983.87,4,I,496
72,760,331.0,982.916,4,,496
73,761,331.876,981.867,4,I,496
74,762,333.129,980.405,4,I,496
75,763,334.507,978.815,4,I,496
76,764,335.759,977.382,4,I,496
77,765,336.635,976.391,4,,496
78,766,337.048,976.159,4,I,496
79,767,337.495,975.97,4,I,496
80,768,337.822,975.798,4,,496
81,769,337.924,975.346,4,I,496
82,770,338.04,974.699,4,I,496
83,771,338.166,973.982,4,I,496
84,772,338.293,973.318,4,I,496
85,773,338.415,972.832,4,,496
86,774,338.998,972.231,4,I,496
87,775,339.84,971.396,4,I,496
88,776,340.776,970.476,4,I,496
89,777,341.641,969.62,4,I,496
90,778,342.271,968.976,4,,496
91,779,342.979,967.952,4,I,496
92,780,343.963,966.504,4,I,496
0,570,139.441,746.128,2,,497
1,571,138.918,747.959,4,,497
2,572,138.918,748.744,4,,497
3,573,138.395,749.791,4,,497
4,574,136.825,752.407,4,,497
5,575,133.019,753.197,4,I,497
6,576,129.238,753.715,4,,497
7,577,127.863,754.153,4,I,497
8,578,126.622,754.5,4,,497
9,579,123.917,754.291,4,I,497
10,580,121.128,753.977,4,,497
11,581,119.218,753.472,4,I,497
12,582,117.465,752.93,4,,497
13,583,115.932,752.315,4,I,497
14,584,113.89,751.478,4,I,497
15,585,111.869,750.648,4,I,497
16,586,110.402,750.052,4,,497
17,587,109.351,749.718,4,I,497
18,588,107.979,749.301,4,I,497
19,589,106.641,748.867,4,I,497
20,590,105.693,748.483,4,,497
21,591,105.318,747.355,4,I,497
22,592,104.877,745.752,4,I,497
23,593,104.452,744.141,4,I,497
24,594,104.123,742.989,4,,497
25,595,103.664,742.351,4,I,497
26,596,103.039,741.551,4,I,497
27,597,102.368,740.751,4,I,497
28,598,101.769,740.111,4,,497
29,599,99.9415,738.943,4,I,497
30,600,98.1059,737.756,4,,497
31,601,97.4378,736.969,4,I,497
32,602,96.6628,735.958,4,I,497
33,603,95.9553,734.931,4,I,497
34,604,95.4897,734.094,4,,497
35,605,95.815,732.374,4,I,497
36,606,96.3391,729.961,4,I,497
37,607,96.8963,727.522,4,I,497
38,608,97.3211,725.722,4,,497
39,609,97.9168,724.031,4,I,497
40,610,98.7368,721.766,4,I,497
41,611,99.5683,719.516,4,I,497
42,612,100.199,717.874,4,,497
43,613,100.994,716.587,4,I,497
44,614,102.111,714.84,4,I,497
45,615,103.327,712.951,4,I,497
46,616,104.421,711.24,4,I,497
47,617,105.17,710.025,4,,497
48,618,105.216,709.28,4,I,497
49,619,105.22,708.29,4,I,497
50,620,105.2,707.229,4,I,497
51,621,105.177,706.267,4,I,497
52,622,105.17,705.578,4,,497
53,623,105.242,705.063,4,I,497
54,624,105.347,704.366,4,I,497
55,625,105.467,703.613,4,I,497
56,626,105.588,702.929,4,I,497
57,627,105.693,702.438,4,,497
58,628,106.091,702.051,4,I,497
59,629,106.665,701.525,4,I,497
60,630,107.302,700.956,4,I,497
61,631,107.888,700.443,4,I,497
62,632,108.309,700.084,4,,497
63,633,108.698,699.936,4,I,497
64,634,109.215,699.748,4,I,497
65,635,109.8,699.554,4,I,497
66,636,110.391,699.393,4,I,497
67,637,110.925,699.299,4,,497
68,638,113.163,699.609,4,I,497
69,639,116.403,700.072,4,I,497
70,640,119.989,700.59,4,I,497
71,641,123.265,701.063,4,I,497
72,642,125.576,701.392,4,,497
73,643,127.014,701.531,4,I,497
74,644,128.923,701.706,4,I,497
75,645,130.977,701.891,4,I,497
76,646,132.848,702.057,4,I,497
77,647,134.209,702.177,4,,497
78,648,135.553,702.263,4,I,497
79,649,137.409,702.378,4,I,497
80,650,139.43,702.503,4,I,497
81,651,141.27,702.617,4,I,497
82,652,142.581,702.7,4,,497
83,653,143.521,702.781,4,I,497
84,654,144.785,702.891,4,I,497
85,655,146.154,703.013,4,I,497
86,656,147.41,703.13,4,I,497
87,657,148.336,703.223,4,,497
88,658,149.464,703.46,4,I,497
89,659,151.044,703.797,4,I,497
90,660,152.766,704.173,4,I,497
91,661,154.321,704.525,4,I,497
92,662,155.4,704.793,4,,497
93,663,155.705,705.268,4,I,497
94,664,156.061,705.935,4,I,497
95,665,156.421,706.678,4,I,497
96,666,156.739,707.382,4,I,497
97,667,156.969,707.932,4,,497
98,668,157.104,709.136,4,I,497
99,669,157.283,710.848,4,I,497
100,670,157.472,712.745,4,I,497
101,671,157.641,714.497,4,I,497
102,672,157.754,715.781,4,,497
103,673,157.724,717.329,4,I,497
104,674,157.67,719.444,4,I,497
105,675,157.593,721.558,4,I,497
106,676,157.493,723.106,4,,497
107,677,156.862,724.38,4,I,497
108,678,155.947,726.115,4,I,497
109,679,154.929,727.998,4,I,497
110,680,153.989,729.715,4,I,497
111,681,153.307,730.954,4,,497
112,682,152.571,732.063,4,I,497
113,683,151.557,733.588,4,I,497
114,684,150.441,735.239,4,I,497
115,685,149.396,736.725,4,I,497
116,686,148.598,737.756,4,,497
117,687,147.133,738.024,4,I,497
118,688,145.053,738.331,4,I,497
119,689,142.763,738.635,4,I,497
120,690,140.67,738.894,4,I,497
121,691,139.18,739.064,4,,497
122,692,138.061,738.881,4,I,497
123,693,136.548,738.597,4,I,497
124,694,134.913,738.275,4,I,497
125,695,133.432,737.974,4,I,497
126,696,132.378,737.756,4,,497
127,697,131.684,737.503,4,I,497
128,698,130.759,737.148,4,I,497
129,699,129.762,736.763,4,I,497
130,700,128.853,736.419,4,I,497
131,701,128.192,736.187,4,,497
132,702,127.535,736.231,4,I,497
133,703,126.655,736.322,4,I,497
134,704,125.758,736.412,4,I,497
135,705,125.052,736.448,4,,497
136,706,123.866,736.138,4,I,497
137,707,122.185,735.68,4,I,497
138,708,120.338,735.169,4,I,497
139,709,118.655,734.696,4,I,497
140,710,117.465,734.355,4,,497
141,711,116.716,734.013,4,I,497
142,712,115.715,733.536,4,I,497
143,713,114.645,733.021,4,I,497
144,714,113.685,732.564,4,I,497
145,715,113.018,732.262,4,,497
146,716,112.86,732.431,4,I,497
147,717,112.686,732.7,4,I,497
148,718,112.514,733.015,4,I,497
149,719,112.357,733.323,4,I,497
150,720,112.233,733.571,4,,497
151,721,111.993,734.253,4,I,497
152,722,111.652,735.232,4,I,497
153,723,111.275,736.315,4,I,497
154,724,110.924,737.308,4,I,497
155,725,110.663,738.018,4,,497
156,726,110.287,738.609,4,I,497
157,727,109.753,739.412,4,I,497
158,728,109.172,740.287,4,I,497
159,729,108.654,741.09,4,I,497
160,730,108.309,741.681,4,,497
161,731,108.442,742.389,4,I,497
162,732,108.666,743.38,4,I,497
163,733,108.928,744.461,4,I,497
164,734,109.175,745.441,4,I,497
165,735,109.355,746.128,4,,497
166,736,109.602,746.45,4,I,497
167,737,109.949,746.865,4,I,497
168,738,110.328,747.302,4,I,497
169,739,110.676,747.691,4,I,497
170,740,110.925,747.959,4,,497
171,741,111.134,747.982,4,I,497
172,742,111.417,747.994,4,I,497
173,743,111.727,747.995,4,I,497
174,744,112.015,747.984,4,I,497
175,745,112.233,747.959,4,,497
176,746,112.603,747.644,4,I,497
177,747,113.129,747.184,4,I,497
178,748,113.705,746.672,4,I,497
179,749,114.226,746.201,4,I,497
180,750,114.588,745.866,4,,497
181,751,114.702,745.597,4,I,497
182,752,114.842,745.228,4,I,497
183,753,114.995,744.81,4,I,497
184,754,115.144,744.394,4,I,497
185,755,115.275,744.031,4,I,497
186,756,115.373,743.774,4,,497
187,757,115.497,743.602,4,I,497
188,758,115.671,743.375,4,I,497
189,759,115.861,743.128,4,I,497
190,760,116.035,742.9,4,I,497
191,761,116.157,742.727,4,,497
192,762,116.237,742.445,4,I,497
193,763,116.352,742.053,4,I,497
194,764,116.479,741.6,4,I,497
195,765,116.592,741.137,4,I,497
196,766,116.667,740.711,4,I,497
197,767,116.681,740.373,4,,497
198,768,115.846,739.389,4,I,497
199,769,114.635,737.984,4,I,497
200,770,113.228,736.363,4,I,497
201,771,111.803,734.731,4,I,497
202,772,110.54,733.296,4,I,497
203,773,109.617,732.262,4,,497
204,774,108.366,731.203,4,I,497
205,775,106.647,729.773,4,I,497
206,776,104.909,728.345,4,I,497
207,777,103.6,727.292,4,,497
208,778,102.058,726.331,4,I,497
209,779,99.9573,725.047,4,I,497
210,780,97.8464,723.774,4,I,497
0,570,154.353,746.913,2,,498
1,571,156.969,747.175,4,,498
2,572,159.062,747.175,4,,498
3,573,158.685,745.497,4,I,498
4,574,158.016,743.512,4,,498
5,575,157.773,741.045,4,I,498
6,576,157.545,737.898,4,I,498
7,577,157.493,735.402,4,,498
8,578,158.538,733.153,4,I,498
9,579,159.997,730.396,4,I,498
10,580,161.155,728.338,4,,498
11,581,162.12,727.568,4,I,498
12,582,163.305,726.793,4,I,498
13,583,164.295,726.245,4,,498
14,584,165.678,726.19,4,I,498
15,585,167.475,726.196,4,I,498
16,586,169.004,726.245,4,,498
17,587,171.307,726.636,4,I,498
18,588,174.283,727.166,4,I,498
19,589,176.591,727.553,4,,498
20,590,178.167,727.581,4,I,498
21,591,180.212,727.578,4,I,498
22,592,182.212,727.563,4,I,498
23,593,183.654,727.553,4,,498
24,594,184.536,727.552,4,I,498
25,595,185.661,727.552,4,I,498
26,596,186.764,727.552,4,I,498
27,597,187.578,727.553,4,,498
28,598,188.307,727.567,4,I,498
29,599,189.278,727.59,4,I,498
30,600,190.249,727.594,4,I,498
31,601,190.979,727.553,4,,498
32,602,191.809,726.975,4,I,498
33,603,192.938,726.137,4,I,498
34,604,194.068,725.288,4,I,498
35,605,194.904,724.676,4,,498
36,606,195.691,724.269,4,I,498
37,607,196.747,723.744,4,I,498
38,608,197.797,723.227,4,I,498
39,609,198.566,722.844,4,,498
40,610,199.208,722.49,4,I,498
41,611,200.051,722.013,4,I,498
42,612,200.936,721.559,4,I,498
43,613,201.706,721.275,4,,498
44,614,203.837,721.63,4,I,498
45,615,206.667,722.162,4,I,498
46,616,208.769,722.583,4,,498
47,617,209.276,722.884,4,I,498
48,618,209.782,723.279,4,I,498
49,619,210.239,723.652,4,I,498
50,620,210.601,723.891,4,,498
51,621,211.151,723.641,4,I,498
52,622,211.915,723.248,4,I,498
53,623,212.675,722.85,4,I,498
54,624,213.217,722.583,4,,498
55,625,213.483,722.636,4,I,498
56,626,213.825,722.733,4,I,498
57,627,214.191,722.855,4,I,498
58,628,214.529,722.986,4,I,498
59,629,214.787,723.106,4,,498
60,630,215.22,723.677,4,I,498
61,631,215.824,724.494,4,I,498
62,632,216.432,725.336,4,I,498
63,633,216.879,725.984,4,,498
64,634,217.288,726.923,4,I,498
65,635,217.842,728.243,4,I,498
66,636,218.453,729.695,4,I,498
67,637,219.033,731.03,4,I,498
68,638,219.496,732.001,4,,498
69,639,220.615,733.035,4,I,498
70,640,222.213,734.464,4,I,498
71,641,223.984,736.03,4,I,498
72,642,225.621,737.475,4,I,498
73,643,226.821,738.541,4,,498
74,644,228.281,739.912,4,I,498
75,645,230.323,741.836,4,I,498
76,646,232.552,743.937,4,I,498
77,647,234.569,745.841,4,I,498
78,648,235.977,747.175,4,,498
