,frame,x,y,state,interpolation,track
58,87,678.623,885.567,4,I,475
63,88,678.006,885.371,4,I,475
68,89,673.609,884.206,4,I,475
73,90,669.045,884.159,4,I,475
78,91,668.302,884.909,4,I,475
83,92,667.638,883.251,4,I,475
88,93,667.353,879.304,4,I,475
93,94,666.592,877.454,4,I,475
98,95,666.179,875.929,4,I,475
103,96,665.389,872.713,4,I,475
108,97,666.653,867.286,4,I,475
113,98,669.736,860.716,4,,475
118,99,673.285,853.559,4,I,475
123,100,676.786,848.28,4,I,475
128,101,680.724,843.972,4,,475
133,102,683.079,836.909,4,,475
138,103,685.989,834.897,4,I,475
143,104,690.397,833.874,4,I,475
148,105,695.243,834.534,4,I,475
153,106,697.729,835.601,4,,475
158,107,695.636,835.077,7,,475
4,74,628.279,943.617,4,I,476
9,75,627.97,946.093,4,I,476
14,76,626.024,946.438,4,I,476
19,77,623.818,946.429,4,I,476
24,78,620.065,948.361,4,,476
29,79,617.665,949.813,4,I,476
34,80,612.497,953.528,4,I,476
39,81,608.631,955.521,4,I,476
44,82,604.021,954.419,4,I,476
49,83,601.912,953.173,4,,476
54,84,599.068,952.954,4,,476
59,85,596.284,952.603,4,I,476
64,86,592.634,953.592,4,I,476
69,87,588.451,953.803,4,I,476
74,88,585.032,955.682,4,I,476
79,89,583.539,957.984,4,,476
84,90,580.981,956.963,4,I,476
89,91,576.865,955.362,4,I,476
94,92,572.819,953.529,4,I,476
99,93,569.857,950.867,4,I,476
104,94,568.32,949.489,4,I,476
109,95,568.03,947.763,4,I,476
114,96,566.633,945.077,4,I,476
119,97,564.962,944.844,4,I,476
124,98,564.292,943.111,4,,476
129,99,562.129,945.314,4,I,476
134,100,562.324,945.517,7,,476
4,74,652.654,936.769,4,,477
9,75,657.949,935.367,4,I,477
14,76,661.542,933.237,4,I,477
19,77,664.465,932.832,4,,477
24,78,668.851,935.443,4,I,477
29,79,670.26,938.46,4,I,477
34,80,668.15,943.363,4,I,477
39,81,668.198,946.142,4,I,477
44,82,669.714,946.392,4,,477
49,83,668.839,949.236,4,,477
54,84,665.558,951.641,4,,477
59,85,666.276,954.502,4,I,477
64,86,667.743,960.871,4,I,477
69,87,665.894,968.629,4,I,477
74,88,663.522,973.872,4,I,477
79,89,662.561,977.889,4,I,477
84,90,660.282,978.504,4,I,477
89,91,658.939,982.934,4,I,477
94,92,658.764,988.936,4,I,477
99,93,659.653,994.51,4,,477
104,94,657.466,996.916,4,,477
109,95,660.12,999.205,4,I,477
114,96,663.846,1001.76,4,I,477
119,97,666.65,1003.08,4,I,477
124,98,670.808,1004.57,4,,477
129,99,670.123,1005.8,4,I,477
134,100,672.557,1007.85,7,,477
0,112,939.175,846.657,2,,478
5,113,930.719,847.218,4,I,478
10,114,920.103,846.065,4,,478
15,115,911.953,861.307,4,I,478
20,116,915.393,873.797,4,,478
25,117,923.325,878.432,4,I,478
30,118,934.924,887.819,4,I,478
35,119,940.172,893.475,4,I,478
40,120,943.407,897.301,4,I,478
45,121,946.773,899.373,4,I,478
50,122,949.404,903.882,4,,478
55,123,952.02,911.208,4,,478
60,124,954.056,914.632,4,I,478
65,125,958.48,918.036,4,I,478
70,126,960.754,920.999,4,I,478
75,127,961.421,921.485,4,I,478
80,128,962.695,922.571,4,I,478
85,129,964.033,925.967,4,I,478
90,130,967.874,929.385,4,I,478
95,131,971.017,934.573,4,I,478
100,132,973.397,938.445,4,I,478
105,133,973.598,940.713,4,I,478
110,134,968.763,943.91,4,,478
115,135,971.641,940.509,4,,478
120,136,969.81,938.677,4,,478
125,137,970.333,937.369,4,,478
130,138,973.064,936.893,4,I,478
135,139,976.336,938.178,4,I,478
140,140,979.177,938.176,4,I,478
145,141,986.24,941.697,4,I,478
150,142,995.2,946.545,4,I,478
155,143,1001.1,949.161,4,I,478
160,144,1006.05,950.969,4,I,478
165,145,1013.75,953.568,4,I,478
170,146,1025.08,956.507,4,I,478
175,147,1035.84,957.808,4,I,478
180,148,1040.97,957.218,4,I,478
185,149,1046.0,958.802,4,I,478
190,150,1053.31,959.779,4,I,478
195,151,1069.37,961.41,4,I,478
200,152,1078.89,962.792,4,I,478
205,153,1088.57,964.524,4,I,478
210,154,1098.89,968.451,4,I,478
215,155,1110.76,975.47,4,I,478
0,112,952.079,846.657,2,,479
5,113,956.206,848.681,4,,479
10,114,967.556,857.97,4,I,479
15,115,981.844,858.623,4,,479
20,116,996.024,860.319,4,I,479
25,117,1004.34,861.762,4,,479
30,118,1010.88,860.977,4,,479
35,119,1021.87,859.931,4,,479
40,120,1029.98,860.977,4,,479
45,121,1037.57,862.809,4,,479
50,122,1039.14,866.995,4,,479
55,123,1043.95,867.678,4,I,479
60,124,1047.21,869.232,4,I,479
65,125,1049.7,871.142,4,I,479
70,126,1055.41,874.705,4,I,479
75,127,1057.64,879.119,4,I,479
80,128,1056.86,881.29,4,I,479
85,129,1058.43,883.103,4,I,479
90,130,1062.59,884.128,4,I,479
95,131,1068.64,883.708,4,I,479
100,132,1073.41,883.476,4,,479
105,133,1069.26,880.044,4,I,479
110,134,1070.24,877.695,4,I,479
115,135,1076.36,876.894,4,I,479
120,136,1085.03,878.506,4,I,479
125,137,1094.49,880.103,4,I,479
130,138,1105.49,880.074,4,I,479
135,139,1115.53,880.075,4,,479
140,140,1123.56,880.99,4,I,479
145,141,1128.74,881.69,4,I,479
150,142,1132.65,881.27,4,I,479
155,143,1137.06,880.12,4,I,479
160,144,1143.33,879.049,4,I,479
165,145,1151.11,879.29,4,,479
170,146,1157.04,879.742,4,I,479
175,147,1163.78,880.73,4,I,479
180,148,1168.87,881.456,4,I,479
185,149,1174.37,881.631,4,I,479
190,150,1179.49,882.67,4,I,479
195,151,1184.66,884.613,4,I,479
200,152,1191.32,886.559,4,I,479
205,153,1197.19,886.03,4,I,479
210,154,1203.39,885.583,4,I,479
215,155,1210.59,889.543,4,I,479
0,109,982.481,870.716,2,,480
5,110,978.106,860.655,4,,480
10,111,970.451,845.782,4,,480
15,112,946.611,845.563,4,,480
20,113,947.69,832.614,4,I,480
25,114,958.298,825.952,4,I,480
30,115,965.756,834.334,4,I,480
35,116,972.104,847.287,4,I,480
40,117,969.795,867.654,4,,480
45,118,949.454,874.215,4,,480
50,119,936.81,869.761,4,I,480
55,120,917.706,872.012,4,I,480
60,121,902.686,871.125,4,I,480
65,122,894.757,871.22,4,I,480
70,123,890.413,873.858,4,I,480
75,124,883.149,872.613,4,I,480
80,125,876.747,871.883,4,I,480
85,126,874.639,871.751,4,I,480
90,127,875.971,871.691,4,I,480
95,128,884.058,875.746,4,,480
100,129,890.4,881.652,4,,480
105,130,901.819,895.04,4,I,480
110,131,916.227,905.107,4,I,480
115,132,928.395,910.114,4,I,480
120,133,937.327,912.2,4,I,480
125,134,950.693,915.44,4,I,480
130,135,962.913,917.833,4,I,480
135,136,972.658,920.028,4,I,480
140,137,977.089,921.295,4,I,480
145,138,978.38,920.259,4,I,480
150,139,982.699,919.053,4,,480
155,140,991.308,921.285,4,I,480
160,141,1000.78,924.321,4,I,480
165,142,1006.53,927.129,4,I,480
170,143,1010.39,929.756,4,I,480
175,144,1013.63,932.057,4,I,480
180,145,1015.73,932.613,4,,480
185,146,1020.57,934.28,4,I,480
190,147,1027.05,935.424,4,I,480
195,148,1035.1,934.809,4,I,480
200,149,1042.94,935.492,4,I,480
205,150,1048.71,935.905,4,I,480
210,151,1055.07,935.703,4,I,480
215,152,1062.72,935.126,4,I,480
220,153,1069.97,934.363,4,,480
225,154,1074.56,935.456,4,,480
230,155,1081.64,938.336,4,I,480
0,109,988.167,880.558,2,,481
5,110,990.792,887.557,4,,481
10,111,988.386,900.68,4,,481
15,112,975.044,901.774,4,,481
20,113,965.833,892.318,4,I,481
25,114,954.762,890.18,4,I,481
30,115,953.173,889.744,4,,481
35,116,955.057,869.289,4,I,481
40,117,951.018,853.406,4,I,481
45,118,949.181,839.693,4,I,481
50,119,950.941,830.764,4,I,481
55,120,960.982,818.987,4,I,481
60,121,973.598,816.201,4,I,481
65,122,988.386,813.849,4,,481
70,123,1002.81,808.707,4,I,481
75,124,1015.25,803.431,4,I,481
80,125,1027.27,806.42,4,I,481
85,126,1035.99,815.088,4,I,481
90,127,1045.08,822.144,4,I,481
95,128,1057.9,826.467,4,I,481
100,129,1073.37,833.166,4,I,481
105,130,1080.82,841.31,4,I,481
110,131,1086.73,848.659,4,I,481
115,132,1093.08,852.094,4,I,481
120,133,1104.59,854.004,4,I,481
125,134,1117.88,855.091,4,I,481
130,135,1129.66,855.264,4,I,481
135,136,1144.0,855.78,4,I,481
140,137,1155.17,855.722,4,I,481
145,138,1166.48,853.96,4,I,481
150,139,1175.55,854.428,4,I,481
155,140,1179.73,865.279,4,I,481
160,141,1177.58,872.028,4,,481
165,142,1177.8,877.277,4,,481
170,143,1174.66,883.833,4,I,481
175,144,1170.63,888.55,4,I,481
180,145,1173.35,888.01,4,I,481
185,146,1180.82,886.448,4,I,481
190,147,1185.23,886.464,4,,481
195,148,1196.45,882.732,4,I,481
200,149,1211.7,879.559,4,I,481
205,150,1222.21,881.47,4,I,481
210,151,1226.13,886.245,4,,481
215,152,1227.23,888.869,4,,481
220,153,1232.26,891.057,4,,481
225,154,1232.04,893.244,4,,481
230,155,1240.68,898.207,4,I,481
0,119,881.214,945.736,2,,482
5,120,875.041,935.773,4,,482
10,121,877.463,926.872,4,I,482
15,122,878.492,918.307,4,I,482
20,123,868.963,914.695,4,I,482
25,124,855.088,913.657,4,I,482
30,125,843.54,909.66,4,I,482
35,126,835.81,908.737,4,I,482
40,127,830.518,907.653,4,,482
45,128,828.956,904.919,4,,482
50,129,830.466,905.208,4,,482
55,130,832.246,904.022,4,,482
60,131,837.881,905.208,4,,482
65,132,846.779,898.387,4,,482
70,133,858.05,895.421,4,,482
75,134,866.714,891.833,4,I,482
80,135,874.525,888.284,4,I,482
85,136,880.973,887.241,4,I,482
90,137,887.511,888.299,4,I,482
95,138,899.254,889.739,4,I,482
100,139,911.596,893.172,4,I,482
105,140,923.518,897.604,4,I,482
110,141,933.945,902.113,4,I,482
115,142,944.573,903.838,4,I,482
120,143,954.146,911.14,4,,482
125,144,963.944,914.975,4,I,482
130,145,971.942,918.852,4,,482
135,146,979.95,920.335,4,,482
140,147,984.992,924.783,4,,482
145,148,992.111,928.343,4,,482
150,149,996.77,930.412,4,I,482
155,150,1002.2,933.013,4,I,482
160,151,1008.09,934.428,4,I,482
165,152,1015.37,935.642,4,I,482
170,153,1023.92,938.233,4,I,482
175,154,1027.57,942.17,4,I,482
180,155,1030.67,943.172,4,,482
0,119,891.931,947.486,2,,483
5,120,888.366,951.57,4,I,483
10,121,891.861,962.154,4,,483
15,122,906.222,968.005,4,I,483
20,123,910.783,973.97,4,I,483
25,124,917.072,974.908,4,,483
30,125,924.333,978.845,4,I,483
35,126,932.25,979.968,4,I,483
40,127,938.139,979.302,4,I,483
45,128,943.469,980.543,4,,483
50,129,947.325,978.467,4,,483
55,130,944.875,978.223,4,I,483
60,131,941.371,978.912,4,I,483
65,132,929.71,979.609,4,I,483
70,133,917.495,978.633,4,I,483
75,134,908.506,976.079,4,I,483
80,135,906.844,974.522,4,I,483
85,136,912.189,971.578,4,I,483
90,137,919.445,968.68,4,,483
95,138,927.608,968.311,4,I,483
100,139,930.985,967.569,4,I,483
105,140,936.091,971.479,4,I,483
110,141,943.172,971.052,4,,483
115,142,952.008,974.37,4,I,483
120,143,961.261,973.983,4,I,483
125,144,972.036,973.573,4,I,483
130,145,982.629,975.181,4,I,483
135,146,992.514,976.082,4,I,483
140,147,999.011,975.236,4,I,483
145,148,1004.56,973.2,4,I,483
150,149,1010.86,972.417,4,I,483
155,150,1016.99,972.036,4,I,483
160,151,1024.83,971.516,4,I,483
165,152,1036.65,972.372,4,I,483
170,153,1046.8,973.469,4,I,483
175,154,1051.57,972.5,4,I,483
180,155,1056.29,975.077,4,I,483
4,105,738.748,1034.44,4,I,484
9,106,747.525,1032.63,4,,484
14,107,747.608,1028.22,4,I,484
19,108,751.875,1028.13,4,I,484
24,109,754.081,1027.34,4,I,484
29,110,752.212,1023.06,4,,484
34,111,750.716,1016.25,4,I,484
39,112,749.694,1006.05,4,I,484
44,113,748.111,996.895,4,,484
49,114,751.037,992.913,4,I,484
54,115,754.045,988.346,4,I,484
59,116,752.407,981.663,4,,484
64,117,748.618,976.282,4,I,484
69,118,742.92,969.342,4,I,484
74,119,736.065,960.426,4,I,484
79,120,731.512,953.934,4,,484
84,121,727.942,949.825,4,I,484
89,122,739.107,943.694,4,I,484
94,123,752.235,936.406,4,I,484
99,124,764.481,927.104,4,I,484
104,125,775.098,917.589,4,I,484
109,126,775.614,911.312,4,I,484
114,127,778.092,908.368,4,I,484
119,128,785.214,903.552,4,,484
124,129,793.738,899.822,4,I,484
129,130,802.123,898.855,4,I,484
134,131,809.773,898.32,4,I,484
139,132,815.161,896.275,4,I,484
144,133,819.582,894.569,4,,484
149,134,821.155,891.375,4,I,484
154,135,821.471,887.966,4,I,484
159,136,823.579,882.631,4,I,484
164,137,826.417,882.853,7,,484
0,82,863.332,901.789,2,,485
5,83,851.906,907.898,4,,485
10,84,842.788,905.684,4,I,485
15,85,838.738,896.472,4,I,485
20,86,842.603,887.435,4,I,485
25,87,850.446,883.355,4,I,485
30,88,856.937,887.995,4,,485
35,89,857.598,900.438,4,I,485
40,90,862.598,912.814,4,I,485
45,91,869.576,923.802,4,I,485
50,92,871.198,930.511,4,I,485
55,93,873.997,938.3,4,,485
60,94,881.48,942.565,4,I,485
65,95,887.613,950.714,4,I,485
70,96,890.182,961.484,4,,485
75,97,896.962,972.42,4,,485
80,98,906.771,976.654,4,I,485
85,99,914.678,982.481,4,,485
90,100,917.521,986.418,4,,485
95,101,924.211,990.819,4,I,485
100,102,929.114,993.854,4,,485
105,103,932.394,994.291,4,,485
110,104,937.862,996.26,4,,485
115,105,940.705,997.593,4,I,485
120,106,941.535,998.102,4,I,485
125,107,940.268,996.697,4,,485
130,108,938.3,999.322,7,,485
0,82,874.058,908.853,2,,486
5,83,878.795,910.511,4,I,486
10,84,878.141,918.758,4,I,486
15,85,876.504,928.087,4,I,486
20,86,877.934,934.8,4,,486
25,87,878.016,937.673,4,I,486
30,88,877.062,942.647,4,I,486
35,89,877.823,947.658,4,I,486
40,90,874.982,956.326,4,I,486
45,91,872.444,963.716,4,I,486
50,92,871.335,968.043,4,I,486
55,93,868.061,973.473,4,I,486
60,94,861.694,978.934,4,I,486
65,95,855.406,980.731,4,,486
70,96,845.837,982.954,4,I,486
75,97,840.803,988.632,4,I,486
80,98,837.98,994.96,4,I,486
85,99,837.114,1002.4,4,I,486
90,100,838.148,1008.47,4,I,486
95,101,840.437,1012.45,4,I,486
100,102,842.17,1016.12,4,I,486
105,103,844.21,1020.02,4,I,486
110,104,849.051,1021.93,4,I,486
115,105,854.309,1024.97,4,I,486
120,106,858.112,1026.87,4,I,486
125,107,861.833,1030.04,4,I,486
130,108,867.037,1033.61,4,I,486
135,109,868.31,1035.19,4,,486
140,110,869.446,1036.03,4,I,486
145,111,873.126,1035.52,4,I,486
150,112,876.498,1035.34,4,I,486
3,78,785.416,843.595,4,,487
8,79,776.082,836.961,4,I,487
13,80,767.685,837.015,4,I,487
18,81,763.763,841.189,4,,487
23,82,765.317,854.82,4,I,487
28,83,772.512,862.186,4,,487
33,84,781.583,861.268,4,I,487
38,85,791.341,856.088,4,I,487
43,86,796.571,843.376,4,,487
48,87,802.353,834.912,4,I,487
53,88,806.374,829.468,4,I,487
58,89,810.375,825.028,4,I,487
63,90,820.411,828.066,4,,487
68,91,827.716,832.958,4,I,487
73,92,832.994,832.543,4,I,487
78,93,837.984,825.222,4,I,487
83,94,841.626,815.599,4,,487
88,95,847.738,807.543,4,I,487
93,96,858.401,803.474,4,I,487
98,97,863.848,798.543,4,I,487
103,98,867.849,793.321,4,I,487
108,99,872.354,789.518,4,I,487
113,100,876.947,787.925,4,I,487
118,101,881.027,788.19,4,I,487
123,102,880.121,789.134,7,,487
3,78,785.197,863.061,4,,488
8,79,782.62,868.581,4,I,488
13,80,785.085,874.241,4,I,488
18,81,789.353,877.715,4,,488
23,82,791.226,884.919,4,I,488
28,83,792.479,893.292,4,I,488
33,84,796.789,896.087,4,,488
38,85,808.3,898.43,4,I,488
43,86,812.452,905.488,4,I,488
48,87,810.298,911.673,4,I,488
53,88,812.687,915.687,4,I,488
58,89,815.886,921.236,4,I,488
63,90,814.457,927.041,4,I,488
68,91,813.359,932.676,4,I,488
73,92,812.208,936.234,4,I,488
78,93,811.104,939.285,4,I,488
83,94,810.793,942.236,4,I,488
88,95,810.255,945.244,4,I,488
93,96,809.077,949.662,4,I,488
98,97,806.17,952.969,4,I,488
103,98,801.774,960.791,4,I,488
108,99,797.487,970.574,4,I,488
113,100,796.686,979.4,4,I,488
118,101,800.726,975.482,7,,488
2,136,431.249,688.694,4,,489
7,137,428.96,675.899,4,I,489
12,138,421.301,663.943,4,I,489
17,139,414.343,657.551,4,,489
22,140,404.852,654.289,4,,489
27,141,398.92,656.958,4,,489
32,142,393.025,659.39,4,I,489
37,143,389.585,657.992,4,I,489
42,144,385.537,646.916,4,I,489
47,145,377.096,635.517,4,I,489
52,146,370.673,624.648,4,I,489
57,147,366.569,617.46,4,I,489
62,148,362.736,614.545,4,,489
67,149,359.473,611.282,4,,489
72,150,357.694,606.834,4,,489
77,151,359.473,600.605,4,,489
82,152,365.702,599.122,4,,489
87,153,373.792,598.576,4,I,489
92,154,380.29,595.742,4,I,489
97,155,389.903,599.281,4,I,489
2,136,421.758,693.736,4,,490
7,137,410.191,707.676,4,,490
12,138,388.374,713.045,4,I,490
17,139,379.016,727.559,4,I,490
22,140,378.159,742.378,4,,490
27,141,378.848,749.986,4,I,490
32,142,376.972,758.097,4,,490
37,143,375.936,765.182,4,I,490
42,144,377.995,774.52,4,I,490
47,145,383.922,781.979,4,I,490
52,146,390.339,786.139,4,I,490
57,147,395.388,789.398,4,I,490
62,148,402.377,793.418,4,I,490
67,149,410.714,801.244,4,I,490
72,150,416.716,809.408,4,,490
77,151,426.848,814.415,4,I,490
82,152,432.436,811.781,4,,490
87,153,432.732,803.773,4,,490
92,154,427.675,796.989,4,I,490
97,155,415.389,792.207,4,I,490
0,128,317.653,1017.02,2,,493
5,129,310.238,1022.07,4,,493
10,130,304.093,1028.98,4,I,493
15,131,301.044,1033.04,4,,493
20,132,300.747,1038.38,4,,493
0,128,323.289,1026.81,2,,494
5,129,333.373,1019.99,4,,494
10,130,341.661,1012.25,4,I,494
15,131,347.932,1005.42,4,I,494
20,132,350.326,1000.81,4,I,494
25,133,349.157,996.401,4,I,494
30,134,352.956,990.031,4,I,494
35,135,360.719,987.387,4,I,494
40,136,364.453,983.24,4,I,494
45,137,367.199,974.734,4,I,494
50,138,365.957,964.373,4,I,494
55,139,355.94,961.593,4,I,494
60,140,353.502,960.821,4,I,494
65,141,356.266,960.581,4,I,494
70,142,360.873,958.951,4,I,494
75,143,368.918,954.875,4,I,494
80,144,381.221,949.887,4,I,494
85,145,386.891,942.409,4,I,494
90,146,388.617,936.474,4,I,494
95,147,389.369,928.523,4,I,494
100,148,389.838,917.711,4,I,494
105,149,390.618,908.707,4,I,494
110,150,391.297,902.206,4,I,494
115,151,391.78,896.896,4,I,494
120,152,393.212,886.16,4,I,494
125,153,392.697,880.445,4,I,494
130,154,391.973,874.089,4,I,494
135,155,387.586,868.894,4,I,494
3,138,258.334,1018.8,4,,495
8,139,246.346,1010.83,4,I,495
13,140,241.26,999.707,4,I,495
18,141,239.827,992.287,4,I,495
23,142,239.387,989.521,4,I,495
28,143,239.945,987.068,4,,495
33,144,239.945,984.696,4,,495
38,145,241.132,979.95,4,,495
43,146,239.649,977.281,4,,495
48,147,236.09,974.611,4,,495
53,148,232.827,971.646,4,,495
58,149,231.344,969.273,4,,495
63,150,231.3,966.184,4,I,495
68,151,231.008,962.559,4,I,495
73,152,230.751,952.663,4,,495
78,153,230.822,948.034,4,I,495
83,154,229.732,941.329,4,I,495
88,155,230.265,935.129,4,I,495
3,138,269.308,1037.19,4,,496
8,139,273.086,1036.84,4,I,496
13,140,283.248,1033.93,4,,496
18,141,292.079,1031.71,4,I,496
23,142,300.362,1029.49,4,I,496
28,143,304.815,1026.8,4,I,496
33,144,307.975,1022.52,4,I,496
38,145,311.721,1015.24,4,,496
43,146,316.038,1008.97,4,I,496
48,147,320.787,1001.97,4,I,496
53,148,325.318,999.148,4,I,496
58,149,328.924,996.559,4,,496
63,150,326.848,993.297,4,,496
68,151,328.999,987.902,4,I,496
73,152,331.876,981.867,4,I,496
78,153,337.048,976.159,4,I,496
83,154,338.166,973.982,4,I,496
88,155,340.776,970.476,4,I,496
1,114,138.918,747.959,4,,497
6,115,129.238,753.715,4,,497
11,116,119.218,753.472,4,I,497
16,117,110.402,750.052,4,,497
21,118,105.318,747.355,4,I,497
26,119,103.039,741.551,4,I,497
31,120,97.4378,736.969,4,I,497
36,121,96.3391,729.961,4,I,497
41,122,99.5683,719.516,4,I,497
46,123,104.421,711.24,4,I,497
51,124,105.177,706.267,4,I,497
56,125,105.588,702.929,4,I,497
61,126,107.888,700.443,4,I,497
66,127,110.391,699.393,4,I,497
71,128,123.265,701.063,4,I,497
76,129,132.848,702.057,4,I,497
81,130,141.27,702.617,4,I,497
86,131,147.41,703.13,4,I,497
91,132,154.321,704.525,4,I,497
96,133,156.739,707.382,4,I,497
101,134,157.641,714.497,4,I,497
106,135,157.493,723.106,4,,497
111,136,153.307,730.954,4,,497
116,137,148.598,737.756,4,,497
121,138,139.18,739.064,4,,497
126,139,132.378,737.756,4,,497
131,140,128.192,736.187,4,,497
136,141,123.866,736.138,4,I,497
141,142,116.716,734.013,4,I,497
146,143,112.86,732.431,4,I,497
151,144,111.993,734.253,4,I,497
156,145,110.287,738.609,4,I,497
161,146,108.442,742.389,4,I,497
166,147,109.602,746.45,4,I,497
171,148,111.134,747.982,4,I,497
176,149,112.603,747.644,4,I,497
181,150,114.702,745.597,4,I,497
186,151,115.373,743.774,4,,497
191,152,116.157,742.727,4,,497
196,153,116.667,740.711,4,I,497
201,154,111.803,734.731,4,I,497
206,155,104.909,728.345,4,I,497
1,114,156.969,747.175,4,,498
6,115,157.545,737.898,4,I,498
11,116,162.12,727.568,4,I,498
16,117,169.004,726.245,4,,498
21,118,180.212,727.578,4,I,498
26,119,186.764,727.552,4,I,498
31,120,190.979,727.553,4,,498
36,121,195.691,724.269,4,I,498
41,122,200.051,722.013,4,I,498
46,123,208.769,722.583,4,,498
51,124,211.151,723.641,4,I,498
56,125,213.825,722.733,4,I,498
61,126,215.824,724.494,4,I,498
66,127,218.453,729.695,4,I,498
71,128,223.984,736.03,4,I,498
76,129,232.552,743.937,4,I,498
81,130,237.945,749.333,4,I,498
86,131,242.355,752.049,4,I,498
91,132,246.893,753.969,4,I,498
96,133,245.47,755.091,4,I,498
101,134,248.086,758.793,4,I,498
106,135,248.177,759.955,4,I,498
111,136,248.901,759.868,4,I,498
116,137,252.288,761.301,4,I,498
121,138,254.931,762.132,4,I,498
126,139,256.004,760.34,4,I,498
131,140,256.531,760.467,4,I,498
136,141,254.551,766.72,4,I,498
141,142,246.704,781.185,4,,498
146,143,242.326,784.901,4,I,498
151,144,238.097,786.736,4,I,498
156,145,234.676,789.399,4,I,498
161,146,232.489,793.075,4,I,498
166,147,228.734,795.097,4,I,498
171,148,225.774,795.312,4,,498
176,149,224.728,797.928,4,,498
181,150,221.065,797.666,4,,498
186,151,218.449,798.19,4,,498
191,152,216.095,802.114,4,,498
196,153,211.055,803.92,4,I,498
201,154,207.925,808.186,4,I,498
206,155,204.165,810.414,4,I,498
1,116,344.81,843.188,4,,499
6,117,343.313,833.024,4,I,499
11,118,341.059,826.952,4,I,499
16,119,338.504,821.831,4,I,499
21,120,333.298,813.625,4,,499
26,121,328.589,809.439,4,,499
31,122,325.188,805.515,4,,499
36,123,321.264,799.759,4,,499
41,124,318.386,792.696,4,,499
46,125,316.555,786.679,4,,499
51,126,316.141,786.677,4,I,499
56,127,311.118,785.759,4,I,499
61,128,305.697,785.363,4,I,499
66,129,300.335,785.275,4,I,499
71,130,295.374,784.953,4,I,499
76,131,289.764,786.294,4,I,499
81,132,282.736,788.341,4,I,499
86,133,274.267,790.189,4,I,499
91,134,264.897,790.87,4,I,499
96,135,257.584,791.315,4,I,499
101,136,252.35,793.873,4,I,499
106,137,246.227,796.423,4,I,499
111,138,240.627,797.275,4,I,499
116,139,237.993,798.26,4,I,499
121,140,227.867,798.713,4,,499
126,141,217.587,799.634,4,I,499
131,142,207.619,799.761,4,I,499
136,143,199.739,800.138,4,I,499
141,144,194.662,801.082,4,I,499
146,145,187.978,802.724,4,I,499
151,146,181.969,802.588,4,I,499
156,147,177.414,798.77,4,I,499
161,148,172.565,795.774,4,I,499
166,149,166.388,791.649,4,,499
171,150,162.202,786.417,4,,499
176,151,158.539,779.353,4,,499
181,152,155.923,774.906,4,,499
186,153,151.999,772.028,4,,499
191,154,147.969,769.159,4,I,499
196,155,143.627,767.581,4,,499
1,116,344.548,859.146,4,,500
6,117,336.968,865.692,4,I,500
11,118,329.897,875.366,4,,500
16,119,327.829,881.615,4,I,500
21,120,327.02,884.51,4,I,500
26,121,326.229,887.311,4,I,500
31,122,325.068,890.025,4,I,500
36,123,327.151,893.54,4,I,500
41,124,328.839,896.286,4,I,500
46,125,328.221,898.732,4,I,500
51,126,331.42,899.564,4,I,500
56,127,332.775,900.481,4,,500
61,128,335.391,902.574,4,,500
66,129,335.915,903.359,4,,500
71,130,335.13,905.452,4,,500
76,131,331.239,907.294,4,I,500
81,132,328.498,907.729,4,I,500
86,133,325.074,908.302,4,I,500
91,134,320.979,910.024,4,I,500
96,135,317.094,912.99,4,I,500
101,136,313.306,915.712,4,I,500
106,137,308.943,917.902,4,I,500
111,138,304.857,919.015,4,I,500
116,139,301.007,920.927,4,I,500
121,140,297.155,923.934,4,I,500
126,141,293.271,926.905,4,,500
131,142,289.609,930.116,4,I,500
136,143,286.674,931.925,4,I,500
141,144,283.132,930.374,4,I,500
146,145,279.462,929.384,4,I,500
151,146,276.142,928.346,4,I,500
156,147,272.691,927.324,4,I,500
161,148,268.961,924.966,4,I,500
166,149,264.408,921.634,4,I,500
171,150,258.259,918.305,4,I,500
176,151,252.231,916.878,4,I,500
181,152,249.32,913.301,4,,500
186,153,249.151,911.814,4,I,500
191,154,248.836,910.342,4,I,500
196,155,247.727,909.071,4,I,500
2,109,81.8857,947.572,4,,501
7,110,71.4211,951.758,4,,501
12,111,58.3403,947.049,4,,501
17,112,51.9577,937.276,4,I,501
22,113,50.4918,928.736,4,,501
27,114,48.5183,922.324,4,I,501
32,115,54.7394,918.885,4,I,501
37,116,60.3764,912.318,4,I,501
42,117,62.8754,908.416,4,I,501
47,118,66.7124,906.429,4,I,501
52,119,70.1334,902.198,4,I,501
57,120,76.3918,898.127,4,,501
62,121,79.1336,889.525,4,I,501
67,122,81.2104,885.913,4,I,501
72,123,83.0625,883.317,4,I,501
77,124,85.81,880.337,4,,501
82,125,85.9923,874.728,4,I,501
87,126,83.4554,868.564,4,,501
92,127,82.7968,863.565,4,I,501
97,128,79.0437,855.484,4,I,501
102,129,73.7173,846.484,4,I,501
107,130,67.1913,836.297,4,I,501
112,131,65.7949,828.019,4,I,501
117,132,64.8807,820.95,4,,501
122,133,60.543,812.918,4,I,501
127,134,56.5944,808.921,4,I,501
132,135,54.4161,806.3,4,,501
137,136,50.7535,803.16,4,,501
142,137,45.447,799.49,4,I,501
147,138,45.6194,797.442,4,I,501
152,139,45.116,794.723,4,I,501
157,140,45.2595,792.434,4,,501
162,141,42.6476,789.865,4,I,501
